,R
12953,0.6270086818018666
12954,0.5851039198971045
12955,0.5722101470033317
12956,0.6165324913256761
12957,0.5440050187982036
12958,0.5802687550619398
12959,0.6302321250253097
12960,0.5770453118384965
12961,0.5770453118384965
12962,0.6173383521315369
12963,0.5520636268568117
12964,0.5867156415088263
12965,0.6012211360143208
12966,0.5415874363806211
12967,0.5867156415088263
12968,0.6116973264905113
12969,0.5536753484685332
12970,0.575433590226775
12971,0.6157266305198154
12972,0.5544812092743939
12973,0.5746277294209142
12974,0.6036387184319031
12975,0.5560929308861157
12976,0.5536753484685332
12977,0.6044445792377641
12978,0.5738218686150535
12979,0.5955801103732951
12980,0.6012211360143208
12981,0.5826863374795223
12982,0.5867156415088263
12983,0.6108914656846504
12984,0.6036387184319031
12985,0.5520636268568117
12986,0.5907449455381303
12987,0.591550806343991
12988,0.5544812092743939
12989,0.6390965938897787
12990,0.5448108796040644
12991,0.6318438466370314
12992,0.583492198285383
12993,0.6350672898604747
12994,0.6245910993842841
12995,0.5867156415088263
12996,0.5907449455381303
12997,0.5657632605564452
12998,0.6382907330839179
12999,0.5851039198971045
13000,0.6092797440729288
13001,0.583492198285383
13002,0.5577046524978372
13003,0.5899390847322695
13004,0.5778511726443575
13005,0.5343346891278739
13006,0.5931625279557128
13007,0.5971918319850168
13008,0.5383639931571779
13009,0.5947742495674343
13010,0.637484872278057
13011,0.5448108796040644
13012,0.5818804766736615
13013,0.6245910993842841
13014,0.5851039198971045
13015,0.5738218686150535
13016,0.6165324913256761
13017,0.5552870700802549
13018,0.5528694876626724
13019,0.6060563008494856
13020,0.5601222349154197
13021,0.5577046524978372
13022,0.6141149089080936
13023,0.5971918319850168
13024,0.5689867037798885
13025,0.6036387184319031
13026,0.5649573997505845
13027,0.5528694876626724
13028,0.6133090481022329
13029,0.5947742495674343
13030,0.5480343228275076
13031,0.6060563008494856
13032,0.5697925645857492
13033,0.5544812092743939
13034,0.6108914656846504
13035,0.6076680224612071
13036,0.5609280957212804
13037,0.5971918319850168
13038,0.5859097807029655
13039,0.5431991579923426
13040,0.5931625279557128
13041,0.5899390847322695
13042,0.575433590226775
13043,0.6012211360143208
13044,0.6012211360143208
13045,0.5770453118384965
13046,0.5778511726443575
13047,0.5697925645857492
13048,0.571404286197471
13049,0.567374982168167
13050,0.5705984253916102
13051,0.5681808429740277
13052,0.571404286197471
13053,0.5730160078091925
13054,0.5738218686150535
13055,0.5770453118384965
13056,0.575433590226775
13057,0.5778511726443575
13058,0.5722101470033317
13059,0.5746277294209142
13060,0.5730160078091925
13061,0.571404286197471
13062,0.5738218686150535
13063,0.5770453118384965
13064,0.5778511726443575
13065,0.575433590226775
13066,0.5746277294209142
13067,0.5722101470033317
13068,0.5730160078091925
13069,0.5722101470033317
13070,0.5722101470033317
13071,0.5722101470033317
13072,0.5722101470033317
13073,0.5697925645857492
13074,0.571404286197471
13075,0.5746277294209142
13076,0.5778511726443575
13077,0.6439317587249435
13078,0.745470220263405
13079,0.5851039198971045
13080,0.6100856048787896
13081,0.5971918319850168
13082,0.5568987916919764
13083,0.6125031872963721
13084,0.5842980590912438
13085,0.583492198285383
13086,0.6108914656846504
13087,0.5544812092743939
13088,0.5923566671498518
13089,0.6036387184319031
13090,0.5472284620216467
13091,0.5722101470033317
13092,0.5971918319850168
13093,0.5423932971864819
13094,0.5851039198971045
13095,0.6229793777725626
13096,0.5786570334502182
13097,0.6012211360143208
13098,0.6350672898604747
13099,0.5504519052450899
13100,0.5899390847322695
13101,0.5891332239264088
13102,0.5375581323513171
13103,0.6060563008494856
13104,0.5867156415088263
13105,0.5963859711791558
13106,0.6108914656846504
13107,0.5697925645857492
13108,0.567374982168167
13109,0.5947742495674343
13110,0.5617339565271412
13111,0.5577046524978372
13112,0.6036387184319031
13113,0.5657632605564452
13114,0.5625398173330022
13115,0.6060563008494856
13116,0.5826863374795223
13117,0.6141149089080936
13118,0.6036387184319031
13119,0.5963859711791558
13120,0.6020269968201816
13121,0.583492198285383
13122,0.6157266305198154
13123,0.575433590226775
13124,0.6221735169667016
13125,0.5464226012157859
13126,0.575433590226775
13127,0.6253969601901449
13128,0.5762394510326357
13129,0.6189500737432584
13130,0.5818804766736615
13131,0.5746277294209142
13132,0.6100856048787896
13133,0.5448108796040644
13134,0.571404286197471
13135,0.6173383521315369
13136,0.5415874363806211
13137,0.5899390847322695
13138,0.6197559345491194
13139,0.583492198285383
13140,0.5939683887615735
13141,0.6036387184319031
13142,0.5810746158678005
13143,0.5947742495674343
13144,0.5979976927908776
13145,0.5456167404099251
13146,0.6060563008494856
13147,0.6084738832670681
13148,0.5552870700802549
13149,0.5931625279557128
13150,0.5818804766736615
13151,0.591550806343991
13152,0.6076680224612071
13153,0.60041527520846
13154,0.5544812092743939
13155,0.5939683887615735
13156,0.5665691213623062
13157,0.5440050187982036
13158,0.6044445792377641
13159,0.5536753484685332
13160,0.5544812092743939
13161,0.6173383521315369
13162,0.5963859711791558
13163,0.5641515389447237
13164,0.6100856048787896
13165,0.5633456781388629
13166,0.5649573997505845
13167,0.6245910993842841
13168,0.5842980590912438
13169,0.5770453118384965
13170,0.6471552019483867
13171,0.5585105133036979
13172,0.567374982168167
13173,0.6181442129373976
13174,0.5810746158678005
13175,0.5947742495674343
13176,0.6100856048787896
13177,0.5480343228275076
13178,0.5947742495674343
13179,0.6060563008494856
13180,0.5488401836333684
13181,0.5818804766736615
13182,0.6149207697139544
13183,0.5407815755747604
13184,0.5931625279557128
13185,0.6100856048787896
13186,0.5867156415088263
13187,0.6157266305198154
13188,0.6076680224612071
13189,0.5456167404099251
13190,0.6012211360143208
13191,0.5681808429740277
13192,0.5593163741095589
13193,0.60041527520846
13194,0.5730160078091925
13195,0.5488401836333684
13196,0.5963859711791558
13197,0.5762394510326357
13198,0.5431991579923426
13199,0.583492198285383
13200,0.5649573997505845
13201,0.5464226012157859
13202,0.5979976927908776
13203,0.5617339565271412
13204,0.5601222349154197
13205,0.6125031872963721
13206,0.5480343228275076
13207,0.5738218686150535
13208,0.6028328576260423
13209,0.5464226012157859
13210,0.575433590226775
13211,0.6173383521315369
13212,0.5375581323513171
13213,0.5883273631205478
13214,0.6125031872963721
13215,0.5786570334502182
13216,0.6068621616553463
13217,0.6221735169667016
13218,0.5464226012157859
13219,0.5947742495674343
13220,0.6028328576260423
13221,0.5738218686150535
13222,0.60041527520846
13223,0.6350672898604747
13224,0.5319171067102914
13225,0.5931625279557128
13226,0.6084738832670681
13227,0.583492198285383
13228,0.5923566671498518
13229,0.5907449455381303
13230,0.5818804766736615
13231,0.5963859711791558
13232,0.5818804766736615
13233,0.5512577660509509
13234,0.579462894256079
13235,0.5923566671498518
13236,0.5415874363806211
13237,0.5971918319850168
13238,0.587521502314687
13239,0.5391698539630386
13240,0.6012211360143208
13241,0.579462894256079
13242,0.5448108796040644
13243,0.5996094144025991
13244,0.5842980590912438
13245,0.571404286197471
13246,0.6326497074428922
13247,0.5963859711791558
13248,0.6382907330839179
13249,0.6068621616553463
13250,0.6084738832670681
13251,0.6068621616553463
13252,0.5979976927908776
13253,0.6181442129373976
13254,0.5746277294209142
13255,0.5883273631205478
13256,0.6407083155015002
13257,0.5649573997505845
13258,0.5996094144025991
13259,0.5633456781388629
13260,0.5415874363806211
13261,0.60041527520846
13262,0.5746277294209142
13263,0.5528694876626724
13264,0.6125031872963721
13265,0.5923566671498518
13266,0.5786570334502182
13267,0.6060563008494856
13268,0.5496460444392292
13269,0.5689867037798885
13270,0.6157266305198154
13271,0.5391698539630386
13272,0.5738218686150535
13273,0.6253969601901449
13274,0.5802687550619398
13275,0.5971918319850168
13276,0.6342614290546137
13277,0.5512577660509509
13278,0.583492198285383
13279,0.5963859711791558
13280,0.5351405499337346
13281,0.5963859711791558
13282,0.5907449455381303
13283,0.5778511726443575
13284,0.6060563008494856
13285,0.6181442129373976
13286,0.5464226012157859
13287,0.5996094144025991
13288,0.6302321250253097
13289,0.5423932971864819
13290,0.5907449455381303
13291,0.5867156415088263
13292,0.5367522715454563
13293,0.5971918319850168
13294,0.5705984253916102
13295,0.5560929308861157
13296,0.6068621616553463
13297,0.5520636268568117
13298,0.5689867037798885
13299,0.5996094144025991
13300,0.5633456781388629
13301,0.5536753484685332
13302,0.6076680224612071
13303,0.5633456781388629
13304,0.6173383521315369
13305,0.6076680224612071
13306,0.5496460444392292
13307,0.5738218686150535
13308,0.6108914656846504
13309,0.5504519052450899
13310,0.5996094144025991
13311,0.6278145426077274
13312,0.5496460444392292
13313,0.579462894256079
13314,0.571404286197471
13315,0.5778511726443575
13316,0.5705984253916102
13317,0.5641515389447237
13318,0.5786570334502182
13319,0.575433590226775
13320,0.5705984253916102
13321,0.5722101470033317
13322,0.5730160078091925
13323,0.5762394510326357
13324,0.5738218686150535
13325,0.5697925645857492
13326,0.5697925645857492
13327,0.5697925645857492
13328,0.5705984253916102
13329,0.5705984253916102
13330,0.5697925645857492
13331,0.5746277294209142
13332,0.5705984253916102
13333,0.5738218686150535
13334,0.5722101470033317
13335,0.5746277294209142
13336,0.5730160078091925
13337,0.5722101470033317
13338,0.5738218686150535
13339,0.5746277294209142
13340,0.575433590226775
13341,0.5722101470033317
13342,0.5738218686150535
13343,0.5738218686150535
13344,0.5738218686150535
13345,0.5738218686150535
13346,0.5762394510326357
13347,0.5738218686150535
13348,0.5730160078091925
13349,0.5730160078091925
13350,0.5770453118384965
13351,0.5746277294209142
13352,0.5738218686150535
13353,0.5738218686150535
13354,0.571404286197471
13355,0.5778511726443575
13356,0.5722101470033317
13357,0.5730160078091925
13358,0.5738218686150535
13359,0.575433590226775
13360,0.5770453118384965
13361,0.5762394510326357
13362,0.5722101470033317
13363,0.5762394510326357
13364,0.571404286197471
13365,0.5730160078091925
13366,0.5746277294209142
13367,0.5746277294209142
13368,0.5778511726443575
13369,0.5738218686150535
13370,0.5786570334502182
13371,0.5762394510326357
13372,0.5689867037798885
13373,0.5842980590912438
13374,0.5730160078091925
13375,0.571404286197471
13376,0.5689867037798885
13377,0.5697925645857492
13378,0.5705984253916102
13379,0.5625398173330022
13380,0.7398291946223793
13381,0.7035654583586431
13382,0.6092797440729288
13383,0.579462894256079
13384,0.637484872278057
13385,0.5939683887615735
13386,0.6028328576260423
13387,0.6423200371132219
13388,0.5423932971864819
13389,0.5818804766736615
13390,0.6213676561608409
13391,0.5778511726443575
13392,0.5931625279557128
13393,0.6447376195308042
13394,0.5520636268568117
13395,0.5786570334502182
13396,0.6100856048787896
13397,0.5335288283220131
13398,0.583492198285383
13399,0.6157266305198154
13400,0.5762394510326357
13401,0.5963859711791558
13402,0.6334555682487529
13403,0.5472284620216467
13404,0.5778511726443575
13405,0.6100856048787896
13406,0.5327229675161523
13407,0.587521502314687
13408,0.6076680224612071
13409,0.575433590226775
13410,0.5931625279557128
13411,0.6326497074428922
13412,0.5464226012157859
13413,0.5818804766736615
13414,0.6181442129373976
13415,0.5802687550619398
13416,0.5762394510326357
13417,0.6052504400436248
13418,0.5407815755747604
13419,0.5931625279557128
13420,0.6076680224612071
13421,0.5504519052450899
13422,0.5738218686150535
13423,0.6262028209960057
13424,0.5383639931571779
13425,0.5738218686150535
13426,0.6068621616553463
13427,0.5633456781388629
13428,0.575433590226775
13429,0.6092797440729288
13430,0.5536753484685332
13431,0.5625398173330022
13432,0.6141149089080936
13433,0.5560929308861157
13434,0.5681808429740277
13435,0.5979976927908776
13436,0.5681808429740277
13437,0.5472284620216467
13438,0.6060563008494856
13439,0.571404286197471
13440,0.5496460444392292
13441,0.6084738832670681
13442,0.5697925645857492
13443,0.5544812092743939
13444,0.591550806343991
13445,0.5907449455381303
13446,0.5826863374795223
13447,0.5867156415088263
13448,0.5931625279557128
13449,0.5319171067102914
13450,0.5851039198971045
13451,0.6108914656846504
13452,0.5746277294209142
13453,0.5931625279557128
13454,0.6165324913256761
13455,0.5399757147688996
13456,0.583492198285383
13457,0.6229793777725626
13458,0.583492198285383
13459,0.5786570334502182
13460,0.6092797440729288
13461,0.5577046524978372
13462,0.5609280957212804
13463,0.6157266305198154
13464,0.5560929308861157
13465,0.5689867037798885
13466,0.6165324913256761
13467,0.5971918319850168
13468,0.5641515389447237
13469,0.5996094144025991
13470,0.5842980590912438
13471,0.5762394510326357
13472,0.60041527520846
13473,0.5996094144025991
13474,0.5440050187982036
13475,0.5931625279557128
13476,0.6084738832670681
13477,0.5480343228275076
13478,0.5818804766736615
13479,0.6100856048787896
13480,0.5585105133036979
13481,0.5609280957212804
13482,0.6100856048787896
13483,0.5625398173330022
13484,0.5423932971864819
13485,0.6012211360143208
13486,0.5826863374795223
13487,0.5456167404099251
13488,0.6044445792377641
13489,0.583492198285383
13490,0.5552870700802549
13491,0.5899390847322695
13492,0.5971918319850168
13493,0.5335288283220131
13494,0.591550806343991
13495,0.6060563008494856
13496,0.5407815755747604
13497,0.5883273631205478
13498,0.6173383521315369
13499,0.5456167404099251
13500,0.5786570334502182
13501,0.5971918319850168
13502,0.5585105133036979
13503,0.6270086818018666
13504,0.583492198285383
13505,0.5705984253916102
13506,0.6382907330839179
13507,0.5786570334502182
13508,0.5818804766736615
13509,0.6213676561608409
13510,0.5431991579923426
13511,0.5899390847322695
13512,0.6165324913256761
13513,0.567374982168167
13514,0.5802687550619398
13515,0.6253969601901449
13516,0.5641515389447237
13517,0.5657632605564452
13518,0.6092797440729288
13519,0.5681808429740277
13520,0.5464226012157859
13521,0.5947742495674343
13522,0.6028328576260423
13523,0.5496460444392292
13524,0.5802687550619398
13525,0.6044445792377641
13526,0.5577046524978372
13527,0.5552870700802549
13528,0.6100856048787896
13529,0.5802687550619398
13530,0.5520636268568117
13531,0.5810746158678005
13532,0.6044445792377641
13533,0.5512577660509509
13534,0.5899390847322695
13535,0.6060563008494856
13536,0.5520636268568117
13537,0.5528694876626724
13538,0.6060563008494856
13539,0.5826863374795223
13540,0.5464226012157859
13541,0.6060563008494856
13542,0.6439317587249435
13543,0.5319171067102914
13544,0.5762394510326357
13545,0.6237852385784234
13546,0.5867156415088263
13547,0.5697925645857492
13548,0.591550806343991
13549,0.5705984253916102
13550,0.5528694876626724
13551,0.5891332239264088
13552,0.6165324913256761
13553,0.5762394510326357
13554,0.571404286197471
13555,0.6141149089080936
13556,0.5544812092743939
13557,0.5544812092743939
13558,0.587521502314687
13559,0.60041527520846
13560,0.5335288283220131
13561,0.5818804766736615
13562,0.6157266305198154
13563,0.5577046524978372
13564,0.5399757147688996
13565,0.5939683887615735
13566,0.6028328576260423
13567,0.571404286197471
13568,0.5907449455381303
13569,0.6133090481022329
13570,0.5568987916919764
13571,0.5544812092743939
13572,0.6036387184319031
13573,0.5891332239264088
13574,0.5786570334502182
13575,0.6020269968201816
13576,0.6471552019483867
13577,0.5351405499337346
13578,0.5738218686150535
13579,0.6237852385784234
13580,0.5996094144025991
13581,0.5480343228275076
13582,0.6044445792377641
13583,0.6318438466370314
13584,0.5367522715454563
13585,0.5842980590912438
13586,0.6237852385784234
13587,0.5496460444392292
13588,0.571404286197471
13589,0.5979976927908776
13590,0.5826863374795223
13591,0.5327229675161523
13592,0.5883273631205478
13593,0.6229793777725626
13594,0.5867156415088263
13595,0.5528694876626724
13596,0.6036387184319031
13597,0.5826863374795223
13598,0.5399757147688996
13599,0.5979976927908776
13600,0.65037864517183
13601,0.5440050187982036
13602,0.5641515389447237
13603,0.6173383521315369
13604,0.6036387184319031
13605,0.5512577660509509
13606,0.579462894256079
13607,0.6116973264905113
13608,0.5560929308861157
13609,0.6125031872963721
13610,0.6423200371132219
13611,0.5738218686150535
13612,0.5407815755747604
13613,0.5963859711791558
13614,0.6149207697139544
13615,0.5456167404099251
13616,0.5697925645857492
13617,0.6141149089080936
13618,0.5641515389447237
13619,0.5512577660509509
13620,0.579462894256079
13621,0.6189500737432584
13622,0.5440050187982036
13623,0.5641515389447237
13624,0.6076680224612071
13625,0.5770453118384965
13626,0.5528694876626724
13627,0.5842980590912438
13628,0.641514176307361
13629,0.5907449455381303
13630,0.6173383521315369
13631,0.6536020883952732
13632,0.5520636268568117
13633,0.6125031872963721
13634,0.6286204034135882
13635,0.6020269968201816
13636,0.6237852385784234
13637,0.6358731506663354
13638,0.5552870700802549
13639,0.5947742495674343
13640,0.6108914656846504
13641,0.5560929308861157
13642,0.5923566671498518
13643,0.6278145426077274
13644,0.5802687550619398
13645,0.575433590226775
13646,0.5971918319850168
13647,0.5851039198971045
13648,0.5335288283220131
13649,0.5802687550619398
13650,0.5705984253916102
13651,0.5770453118384965
13652,0.575433590226775
13653,0.571404286197471
13654,0.5722101470033317
13655,0.5746277294209142
13656,0.5746277294209142
13657,0.5722101470033317
13658,0.5738218686150535
13659,0.5738218686150535
13660,0.5746277294209142
13661,0.5770453118384965
13662,0.5730160078091925
13663,0.5705984253916102
13664,0.575433590226775
13665,0.571404286197471
13666,0.5738218686150535
13667,0.5722101470033317
13668,0.5722101470033317
13669,0.5722101470033317
13670,0.5705984253916102
13671,0.5705984253916102
13672,0.571404286197471
13673,0.5705984253916102
13674,0.575433590226775
13675,0.5746277294209142
13676,0.5722101470033317
13677,0.5697925645857492
13678,0.5738218686150535
13679,0.5746277294209142
13680,0.5705984253916102
13681,0.5665691213623062
13682,0.5883273631205478
13683,0.6656900004831853
13684,0.5391698539630386
13685,0.5802687550619398
13686,0.6294262642194489
13687,0.5802687550619398
13688,0.5657632605564452
13689,0.5996094144025991
13690,0.5931625279557128
13691,0.5399757147688996
13692,0.5883273631205478
13693,0.6399024546956394
13694,0.571404286197471
13695,0.5335288283220131
13696,0.5931625279557128
13697,0.6318438466370314
13698,0.5907449455381303
13699,0.5609280957212804
13700,0.6068621616553463
13701,0.6278145426077274
13702,0.5456167404099251
13703,0.5738218686150535
13704,0.6044445792377641
13705,0.5891332239264088
13706,0.5343346891278739
13707,0.5818804766736615
13708,0.6189500737432584
13709,0.5697925645857492
13710,0.5512577660509509
13711,0.6165324913256761
13712,0.6253969601901449
13713,0.591550806343991
13714,0.5407815755747604
13715,0.5947742495674343
13716,0.6294262642194489
13717,0.5842980590912438
13718,0.5738218686150535
13719,0.6286204034135882
13720,0.6060563008494856
13721,0.5770453118384965
13722,0.5681808429740277
13723,0.6125031872963721
13724,0.6278145426077274
13725,0.5472284620216467
13726,0.5818804766736615
13727,0.6036387184319031
13728,0.5955801103732951
13729,0.5786570334502182
13730,0.5859097807029655
13731,0.6044445792377641
13732,0.5730160078091925
13733,0.5351405499337346
13734,0.587521502314687
13735,0.6253969601901449
13736,0.5601222349154197
13737,0.5520636268568117
13738,0.5996094144025991
13739,0.641514176307361
13740,0.5472284620216467
13741,0.5802687550619398
13742,0.5979976927908776
13743,0.6318438466370314
13744,0.5851039198971045
13745,0.575433590226775
13746,0.6044445792377641
13747,0.6302321250253097
13748,0.5722101470033317
13749,0.579462894256079
13750,0.6044445792377641
13751,0.5955801103732951
13752,0.5480343228275076
13753,0.571404286197471
13754,0.6076680224612071
13755,0.6149207697139544
13756,0.5593163741095589
13757,0.5996094144025991
13758,0.6076680224612071
13759,0.5641515389447237
13760,0.6108914656846504
13761,0.6165324913256761
13762,0.5738218686150535
13763,0.6205617953549801
13764,0.6447376195308042
13765,0.5536753484685332
13766,0.5536753484685332
13767,0.6092797440729288
13768,0.6487669235601082
13769,0.5528694876626724
13770,0.6125031872963721
13771,0.6036387184319031
13772,0.5496460444392292
13773,0.5536753484685332
13774,0.5988035535967383
13775,0.6149207697139544
13776,0.5415874363806211
13777,0.5560929308861157
13778,0.60041527520846
13779,0.6149207697139544
13780,0.5568987916919764
13781,0.5512577660509509
13782,0.5979976927908776
13783,0.6157266305198154
13784,0.5625398173330022
13785,0.571404286197471
13786,0.5641515389447237
13787,0.5778511726443575
13788,0.5738218686150535
13789,0.5665691213623062
13790,0.575433590226775
13791,0.5722101470033317
13792,0.5625398173330022
13793,0.5786570334502182
13794,0.6108914656846504
13795,0.5746277294209142
13796,0.5705984253916102
13797,0.5786570334502182
13798,0.5738218686150535
13799,0.571404286197471
13800,0.6052504400436248
13801,0.5738218686150535
13802,0.5738218686150535
13803,0.575433590226775
13804,0.5738218686150535
13805,0.5762394510326357
13806,0.5705984253916102
13807,0.5738218686150535
13808,0.5722101470033317
13809,0.5705984253916102
13810,0.5762394510326357
13811,0.5722101470033317
13812,0.5730160078091925
13813,0.5730160078091925
13814,0.5730160078091925
13815,0.5762394510326357
13816,0.5762394510326357
13817,0.575433590226775
13818,0.5738218686150535
13819,0.571404286197471
13820,0.5738218686150535
13821,0.5738218686150535
13822,0.5730160078091925
13823,0.5705984253916102
13824,0.5746277294209142
13825,0.5762394510326357
13826,0.5738218686150535
13827,0.5722101470033317
13828,0.5722101470033317
13829,0.5705984253916102
13830,0.5722101470033317
13831,0.5738218686150535
13832,0.5738218686150535
13833,0.5738218686150535
13834,0.5746277294209142
13835,0.5705984253916102
13836,0.571404286197471
13837,0.5722101470033317
13838,0.5705984253916102
13839,0.5730160078091925
13840,0.5730160078091925
13841,0.571404286197471
13842,0.5722101470033317
13843,0.575433590226775
13844,0.5730160078091925
13845,0.575433590226775
13846,0.5770453118384965
13847,0.5705984253916102
13848,0.5705984253916102
13849,0.5730160078091925
13850,0.5746277294209142
13851,0.6592431140362988
13852,0.7180709528641377
13853,0.6568255316187163
13854,0.5544812092743939
13855,0.5641515389447237
13856,0.6092797440729288
13857,0.6471552019483867
13858,0.5512577660509509
13859,0.5528694876626724
13860,0.5971918319850168
13861,0.6157266305198154
13862,0.5448108796040644
13863,0.5609280957212804
13864,0.5883273631205478
13865,0.6229793777725626
13866,0.5488401836333684
13867,0.5488401836333684
13868,0.6028328576260423
13869,0.6487669235601082
13870,0.5601222349154197
13871,0.5415874363806211
13872,0.5955801103732951
13873,0.6286204034135882
13874,0.5931625279557128
13875,0.5528694876626724
13876,0.5867156415088263
13877,0.6245910993842841
13878,0.60041527520846
13879,0.5512577660509509
13880,0.5770453118384965
13881,0.6141149089080936
13882,0.5786570334502182
13883,0.5512577660509509
13884,0.5689867037798885
13885,0.6479610627542475
13886,0.6028328576260423
13887,0.5818804766736615
13888,0.6382907330839179
13889,0.587521502314687
13890,0.5609280957212804
13891,0.6382907330839179
13892,0.6302321250253097
13893,0.571404286197471
13894,0.6133090481022329
13895,0.6342614290546137
13896,0.6116973264905113
13897,0.6100856048787896
13898,0.6133090481022329
13899,0.5931625279557128
13900,0.5415874363806211
13901,0.5842980590912438
13902,0.6076680224612071
13903,0.6262028209960057
13904,0.5867156415088263
13905,0.5746277294209142
13906,0.575433590226775
13907,0.587521502314687
13908,0.6221735169667016
13909,0.6092797440729288
13910,0.5440050187982036
13911,0.5585105133036979
13912,0.5939683887615735
13913,0.6286204034135882
13914,0.6012211360143208
13915,0.5431991579923426
13916,0.567374982168167
13917,0.5867156415088263
13918,0.6245910993842841
13919,0.5923566671498518
13920,0.5851039198971045
13921,0.5609280957212804
13922,0.5988035535967383
13923,0.6253969601901449
13924,0.5891332239264088
13925,0.5423932971864819
13926,0.5577046524978372
13927,0.5818804766736615
13928,0.6141149089080936
13929,0.6149207697139544
13930,0.5665691213623062
13931,0.5448108796040644
13932,0.5722101470033317
13933,0.6044445792377641
13934,0.6495727843659692
13935,0.6060563008494856
13936,0.5859097807029655
13937,0.5472284620216467
13938,0.5705984253916102
13939,0.6044445792377641
13940,0.6447376195308042
13941,0.6125031872963721
13942,0.5609280957212804
13943,0.5391698539630386
13944,0.571404286197471
13945,0.6141149089080936
13946,0.6133090481022329
13947,0.6229793777725626
13948,0.5955801103732951
13949,0.5496460444392292
13950,0.5496460444392292
13951,0.5939683887615735
13952,0.6125031872963721
13953,0.6310379858311707
13954,0.6092797440729288
13955,0.5327229675161523
13956,0.5609280957212804
13957,0.5979976927908776
13958,0.6052504400436248
13959,0.6310379858311707
13960,0.6068621616553463
13961,0.5335288283220131
13962,0.5609280957212804
13963,0.5899390847322695
13964,0.6125031872963721
13965,0.6197559345491194
13966,0.5730160078091925
13967,0.5456167404099251
13968,0.5423932971864819
13969,0.587521502314687
13970,0.5979976927908776
13971,0.6350672898604747
13972,0.6173383521315369
13973,0.5351405499337346
13974,0.5464226012157859
13975,0.5923566671498518
13976,0.6286204034135882
13977,0.6294262642194489
13978,0.6342614290546137
13979,0.5431991579923426
13980,0.5560929308861157
13981,0.5738218686150535
13982,0.5996094144025991
13983,0.6237852385784234
13984,0.6052504400436248
13985,0.5512577660509509
13986,0.5496460444392292
13987,0.5625398173330022
13988,0.5963859711791558
13989,0.6125031872963721
13990,0.6278145426077274
13991,0.5979976927908776
13992,0.5512577660509509
13993,0.5480343228275076
13994,0.5891332239264088
13995,0.6060563008494856
13996,0.6262028209960057
13997,0.6044445792377641
13998,0.579462894256079
13999,0.5504519052450899
14000,0.5617339565271412
14001,0.5931625279557128
14002,0.6318438466370314
14003,0.6487669235601082
14004,0.5730160078091925
14005,0.5375581323513171
14006,0.5601222349154197
14007,0.587521502314687
14008,0.6108914656846504
14009,0.6576313924245772
14010,0.5939683887615735
14011,0.5440050187982036
14012,0.5609280957212804
14013,0.5923566671498518
14014,0.6205617953549801
14015,0.6221735169667016
14016,0.5697925645857492
14017,0.571404286197471
14018,0.5899390847322695
14019,0.587521502314687
14020,0.5786570334502182
14021,0.5705984253916102
14022,0.5955801103732951
14023,0.5697925645857492
14024,0.5722101470033317
14025,0.5842980590912438
14026,0.579462894256079
14027,0.5746277294209142
14028,0.5746277294209142
14029,0.5722101470033317
14030,0.571404286197471
14031,0.5722101470033317
14032,0.5730160078091925
14033,0.5722101470033317
14034,0.5705984253916102
14035,0.5738218686150535
14036,0.5681808429740277
14037,0.5746277294209142
14038,0.5705984253916102
14039,0.5746277294209142
14040,0.5705984253916102
14041,0.5738218686150535
14042,0.5738218686150535
14043,0.5697925645857492
14044,0.5722101470033317
14045,0.5738218686150535
14046,0.5722101470033317
14047,0.5770453118384965
14048,0.5722101470033317
14049,0.5746277294209142
14050,0.5762394510326357
14051,0.5738218686150535
14052,0.575433590226775
14053,0.6447376195308042
14054,0.6084738832670681
14055,0.5351405499337346
14056,0.5448108796040644
14057,0.5544812092743939
14058,0.5955801103732951
14059,0.5979976927908776
14060,0.6318438466370314
14061,0.6310379858311707
14062,0.5762394510326357
14063,0.5544812092743939
14064,0.5657632605564452
14065,0.5955801103732951
14066,0.6302321250253097
14067,0.6471552019483867
14068,0.5665691213623062
14069,0.5319171067102914
14070,0.5593163741095589
14071,0.6012211360143208
14072,0.6318438466370314
14073,0.6318438466370314
14074,0.6052504400436248
14075,0.5826863374795223
14076,0.5528694876626724
14077,0.5593163741095589
14078,0.5931625279557128
14079,0.6237852385784234
14080,0.666495861289046
14081,0.5891332239264088
14082,0.5399757147688996
14083,0.5536753484685332
14084,0.5963859711791558
14085,0.6334555682487529
14086,0.6318438466370314
14087,0.6423200371132219
14088,0.571404286197471
14089,0.5496460444392292
14090,0.5536753484685332
14091,0.5899390847322695
14092,0.6197559345491194
14093,0.6640782788714635
14094,0.5955801103732951
14095,0.5939683887615735
14096,0.5520636268568117
14097,0.5609280957212804
14098,0.5947742495674343
14099,0.6270086818018666
14100,0.658437253230438
14101,0.5786570334502182
14102,0.5399757147688996
14103,0.5496460444392292
14104,0.583492198285383
14105,0.5923566671498518
14106,0.6237852385784234
14107,0.6552138100069947
14108,0.6020269968201816
14109,0.5319171067102914
14110,0.5520636268568117
14111,0.5963859711791558
14112,0.6310379858311707
14113,0.6350672898604747
14114,0.637484872278057
14115,0.5585105133036979
14116,0.5423932971864819
14117,0.5609280957212804
14118,0.5955801103732951
14119,0.5971918319850168
14120,0.6294262642194489
14121,0.6100856048787896
14122,0.5867156415088263
14123,0.5544812092743939
14124,0.5681808429740277
14125,0.5963859711791558
14126,0.6141149089080936
14127,0.6270086818018666
