,L
976,0.5497624823596822
977,0.5755500281472278
978,0.5618503944475942
979,0.5465390391362389
980,0.5441214567186564
981,0.5578210904182902
982,0.562656255253455
983,0.578773471370671
984,0.5771617497589495
985,0.5795793321765318
986,0.5771617497589495
987,0.5674914200886197
988,0.5723265849237847
989,0.5755500281472278
990,0.5924731050703048
991,0.5868320794292791
992,0.5908613834585831
993,0.574744167341367
994,0.5973082699054696
995,0.5715207241179238
996,0.5755500281472278
997,0.5562093688065685
998,0.5473448999420997
999,0.574744167341367
1000,0.5779676105648103
1001,0.5699090025062022
1002,0.5795793321765318
1003,0.5868320794292791
1004,0.5811910537882535
1005,0.5682972808944805
1006,0.5723265849237847
1007,0.6650005775977773
1008,0.7004584530556527
1009,0.6996525922497919
1010,0.811667244264444
1011,0.7351104677076675
1012,0.7488101014073011
1013,0.7423632149604146
1014,0.7802386728358724
1015,0.6923998449970447
1016,0.8342313468285466
1017,0.719799112396312
1018,0.7939383065355062
1019,0.6682240208212206
1020,0.8003851929823927
1021,0.5433155959127957
1022,0.6851470977442974
1023,0.6255133981105979
1024,0.6545243871215868
1025,0.5771617497589495
1026,0.5997258523230521
1027,0.7431690757662756
1028,0.5562093688065685
1029,0.6915939841911839
1030,0.6045610171582169
1031,0.6432423358395355
1032,0.6440481966453963
1033,0.5723265849237847
1034,0.6996525922497919
1035,0.6940115666087664
1036,0.5763558889530888
1037,0.7294694420666418
1038,0.7705683431655429
1039,0.7302753028725025
1040,0.7278577204549203
1041,0.6980408706380704
1042,0.8471251197223194
1043,0.6859529585501584
1044,0.8334254860226856
1045,0.63760131019851
1046,0.7923265849237847
1047,0.8721068047040045
1048,0.7093229219201217
1049,0.8310079036051033
1050,0.7431690757662756
1051,0.6061727387699384
1052,0.7004584530556527
1053,0.5529859255831252
1054,0.6432423358395355
1055,0.6593595519567518
1056,0.5981141307113303
1057,0.728663581260781
1058,0.5167221893193891
1059,0.6553302479274475
1060,0.5916672442644441
1061,0.6053668779640776
1062,0.7375280501252498
1063,0.6770884896856894
1064,0.8084438010410008
1065,0.6819236545208541
1066,0.8092496618468615
1067,0.6255133981105979
1068,0.7133522259494257
1069,0.6150372076344074
1070,0.6633888559860558
1071,0.7173815299787297
1072,0.6932057058029054
1073,0.8487368413340411
1074,0.5215573541545538
1075,0.6504950830922828
1076,0.5618503944475942
1077,0.6650005775977773
1078,0.6271251197223194
1079,0.5537917863889862
1080,0.5545976471948469
1081,0.5473448999420997
1082,0.5199456325428323
1083,0.5352569878541876
1084,0.5457331783303779
1085,0.5473448999420997
1086,0.5602386728358725
1087,0.5465390391362389
1088,0.5288101014073011
1089,0.5336452662424659
1090,0.5384804310776309
1091,0.5578210904182902
1092,0.5578210904182902
1093,0.5545976471948469
1094,0.5537917863889862
1095,0.5529859255831252
1096,0.5449273175245172
1097,0.5578210904182902
1098,0.5529859255831252
1099,0.5497624823596822
1100,0.5513742039714037
1101,0.5691031417003415
1102,0.5497624823596822
1103,0.562656255253455
1104,0.5312276838248836
1105,0.5570152296124292
1106,0.5304218230190226
1107,0.5384804310776309
1108,0.5408980134952132
1109,0.5328394054366051
1110,0.5263925189897186
1111,0.5223632149604146
1112,0.5255866581838579
1113,0.5368687094659091
1114,0.5497624823596822
1115,0.5497624823596822
1116,0.5819969145941143
1117,0.558626951224151
1118,0.5739383065355063
1119,0.5739383065355063
1120,0.5868320794292791
1121,0.5900555226527223
1122,0.582802775399975
1123,0.6069785995757994
1124,0.6045610171582169
1125,0.6166489292461289
1126,0.5965024090996088
1127,0.5771617497589495
1128,0.5723265849237847
1129,0.5755500281472278
1130,0.5642679768651765
1131,0.558626951224151
1132,0.5562093688065685
1133,0.5578210904182902
1134,0.5699090025062022
1135,0.5610445336417335
1136,0.562656255253455
1137,0.5634621160593157
1138,0.578773471370671
1139,0.5884438010410008
1140,0.574744167341367
1141,0.6803119329091326
1142,0.7141580867552865
1143,0.790714863312063
1144,0.7101287827259825
1145,0.8576013101985099
1146,0.6053668779640776
1147,0.6948174274146272
1148,0.6343778669750667
1149,0.7713742039714037
1150,0.633572006169206
1151,0.7874914200886197
1152,0.6658064384036381
1153,0.8173082699054696
1154,0.6601654127626125
1155,0.7294694420666418
1156,0.5997258523230521
1157,0.6722533248505246
1158,0.5497624823596822
1159,0.6690298816270813
1160,0.5513742039714037
1161,0.6851470977442974
1162,0.5183339109311106
1163,0.6561361087333085
1164,0.5723265849237847
1165,0.5836086362058358
1166,0.5860262186234183
1167,0.6263192589164587
1168,0.6432423358395355
1169,0.5199456325428323
1170,0.5948906874878871
1171,0.6384071710043707
1172,0.5755500281472278
1173,0.6730591856563853
1174,0.5481507607479604
1175,0.7044877570849567
1176,0.63760131019851
1177,0.803608636205836
1178,0.7407514933486931
1179,0.6867588193560191
1180,0.8293961819933816
1181,0.7270518596490593
1182,0.8825829951801948
1183,0.7536452662424659
1184,0.8366489292461289
1185,0.716575669172869
1186,0.8382606508578506
1187,0.7423632149604146
1188,0.5360628486600484
1189,0.6762826288798286
1190,0.6762826288798286
1191,0.6408247534219532
1192,0.6569419695391693
1193,0.6585536911508908
1194,0.6303485629457627
1195,0.5803851929823928
1196,0.6053668779640776
1197,0.6722533248505246
1198,0.7173815299787297
1199,0.6142313468285466
1200,0.5312276838248836
1201,0.6190665116637114
1202,0.5699090025062022
1203,0.6593595519567518
1204,0.574744167341367
1205,0.7133522259494257
1206,0.8680775006747005
1207,0.6682240208212206
1208,0.8326196252168249
1209,0.7762093688065684
1210,0.712546365143565
1211,0.890641603238803
1212,0.6859529585501584
1213,0.802802775399975
1214,0.5328394054366051
1215,0.6819236545208541
1216,0.7512276838248836
1217,0.7439749365721363
1218,0.49335222594942574
1219,0.63760131019851
1220,0.6480775006747005
1221,0.5924731050703048
1222,0.7455866581838578
1223,0.6730591856563853
1224,0.65774783034503
1225,0.5078577204549201
1226,0.6529126655098653
1227,0.6271251197223194
1228,0.6013375739347736
1229,0.578773471370671
1230,0.5932789658761656
1231,0.7278577204549203
1232,0.7044877570849567
1233,0.5336452662424659
1234,0.6795060721032719
1235,0.5304218230190226
1236,0.6787002112974111
1237,0.6061727387699384
1238,0.6513009438981435
1239,0.5852203578175575
1240,0.6561361087333085
1241,0.6464657790629788
1242,0.578773471370671
1243,0.5400921526893524
1244,0.5481507607479604
1245,0.628736841334041
1246,0.6013375739347736
1247,0.582802775399975
1248,0.5618503944475942
1249,0.5562093688065685
1250,0.5731324457296455
1251,0.5554035080007077
1252,0.5441214567186564
1253,0.5489566215538212
1254,0.5763558889530888
1255,0.5860262186234183
1256,0.5779676105648103
1257,0.5521800647772644
1258,0.5521800647772644
1259,0.5505683431655429
