vout_ac X,vout_ac Y,vout_ac X,vout_ac Y,vout_ac X,vout_ac Y,vout_ac X,vout_ac Y,vout_ac X,vout_ac Y,vout_ac X,vout_ac Y,vout_ac X,vout_ac Y,vout_ac X,vout_ac Y
2147.860000000001,-19.36128767178198,2147.860000000001,-13.34505846625206,4287.86,-13.40449074374129,8567.859999999977,-13.52721955150213,8567.859999999977,-7.73974450588775,8567.859999999977,-2.291606215924306,8567.859999999977,1.805545451558482,8567.859999999977,-0.8659969244343878
2167.840000000002,-19.44188644272469,2167.840000000002,-13.42614103461971,4327.839999999999,-13.48574588864497,8647.839999999976,-13.60853224880435,8647.839999999976,-7.822176589659864,8647.839999999976,-2.370889716550061,8647.839999999976,1.793433356458977,8647.839999999976,-0.7918450145176119
2187.820000000002,-19.52174267009561,2187.820000000002,-13.50646850515835,4367.819999999999,-13.56624287609982,8727.819999999976,-13.68908606434232,8727.819999999976,-7.903829216376767,8727.819999999976,-2.449625372987695,8727.819999999976,1.779617954215866,8727.819999999976,-0.718836883614692
2207.800000000002,-19.60086993681897,2207.800000000002,-13.58605488445562,4407.799999999998,-13.64599579409977,8807.799999999976,-13.76889509835271,8807.799999999976,-7.984716770013001,8807.799999999976,-2.527812848140996,8807.799999999976,1.764159248885848,8807.799999999976,-0.6469667664775638
2227.780000000002,-19.67928145585842,2227.780000000002,-13.66491379176178,4447.779999999998,-13.72501834042483,8887.779999999975,-13.8479730606722,8887.779999999975,-8.064853256499664,8887.779999999975,-2.605452400151398,8887.779999999975,1.747116456633518,8887.779999999975,-0.5762291810869962
2247.760000000002,-19.75699008355219,2247.760000000002,-13.74305847315243,4487.759999999997,-13.8033238369303,8967.759999999975,-13.92633328502464,8967.759999999975,-8.144252315775107,8967.759999999975,-2.682544825975095,8967.759999999975,1.728547929979035,8967.759999999975,-0.5066189077164447
2267.740000000002,-19.83400833235205,2267.740000000002,-13.82050181505084,4527.739999999997,-13.88092524318883,9047.739999999974,-14.00398874266172,9047.739999999974,-8.222927233439364,9047.739999999974,-2.759091409651788,9047.739999999974,1.708511088772092,9047.739999999974,-0.4381309685206955
2287.720000000002,-19.91034838299777,2287.720000000002,-13.89725635714421,4567.719999999997,-13.95783516952026,9127.719999999974,-14.08095205539187,9127.719999999974,-8.30089095202063,9127.719999999974,-2.835093874881613,9127.719999999974,1.687062357855553,9127.719999999974,-0.3707606076331333
2307.700000000002,-19.98602209615677,2307.700000000002,-13.97333430472599,4607.699999999996,-14.0340658894417,9207.699999999973,-14.15723550802992,9207.699999999973,-8.378156081862688,9207.699999999973,-2.910554341557916,9207.699999999973,1.664257111329467,9207.699999999973,-0.3045032717576434
2327.680000000002,-20.06104102355714,2327.680000000002,-14.04874754049448,4647.679999999996,-14.10962935156835,9287.679999999973,-14.23285106029794,9287.679999999973,-8.454734911642863,9287.679999999973,-2.985475285931986,9287.679999999973,1.640149623279522,9287.679999999973,-0.2393545912434705
2347.660000000002,-20.13541641864006,2347.660000000002,-14.12350763583619,4687.659999999995,-14.1845371909939,9367.659999999973,-14.30781035820606,9367.659999999973,-8.530639418530264,9367.659999999973,-3.05985950411233,9367.659999999973,1.614793024794088,9367.659999999973,-0.1753103616337506
2367.640000000002,-20.20915924675655,2367.640000000002,-14.19762586162049,4727.639999999995,-14.25880074017737,9447.639999999972,-14.38212474494001,9447.639999999972,-8.605881277994566,9447.639999999972,-3.133710078625104,9447.639999999972,1.588239267059349,9447.639999999972,-0.112366525680158
2387.620000000002,-20.28228019493151,2387.620000000002,-14.27111319853084,4767.619999999994,-14.33243103936197,9527.619999999972,-14.45580527128098,9527.619999999972,-8.680471873275543,9527.619999999972,-3.207030347785027,9527.619999999972,1.560539090293721,9527.619999999972,-0.05051915581814188
2407.600000000002,-20.35478968121724,2407.600000000002,-14.34398034695599,4807.599999999994,-14.40543884654956,9607.599999999971,-14.52886270558143,9607.599999999971,-8.75442230452377,9607.599999999971,-3.279823877646289,9607.599999999971,1.53174199825945,9607.599999999971,0.01023556290123654
2427.580000000002,-20.42669786365675,2427.580000000002,-14.41623773646358,4847.579999999994,-14.47783464705345,9687.579999999971,-14.60130754331944,9687.579999999971,-8.827743397622923,9687.579999999971,-3.352094436322143,9687.579999999971,1.501896238071319,9687.579999999971,0.06990134942507677
2447.560000000002,-20.49801464887625,2447.560000000002,-14.48789553487698,4887.559999999993,-14.54962866265063,9767.55999999997,-14.67315001625254,9767.55999999997,-8.900445712703887,9767.55999999997,-3.42384597047908,9767.55999999997,1.471048785008913,9767.55999999997,0.1284818428590491
2467.540000000002,-20.56874970032542,2467.540000000002,-14.55896365697509,4927.539999999993,-14.62083086035324,9847.53999999997,-14.74440010119124,9847.53999999997,-8.972539552361056,9847.53999999997,-3.495082583827592,9847.53999999997,1.439245332029821,9847.53999999997,0.1859806181740675
2487.520000000002,-20.63891244618212,2487.520000000002,-14.62945177283371,4967.519999999992,-14.69145096081831,9927.51999999997,-14.81506752841074,9927.51999999997,-9.044034969580785,9927.51999999997,-3.565808517446002,9927.51999999997,1.406530283675895,9927.51999999997,0.2424012014576548
2507.500000000002,-20.70851208693841,2507.500000000002,-14.69936931582606,5007.499999999992,-14.76149844641332,10007.49999999997,-14.88516178971872,10007.49999999997,-9.114941775392033,10007.49999999997,-3.636028131787482,10007.49999999997,1.372946754062927,10007.49999999997,0.2977470847076427
2527.480000000002,-20.77755760268268,2527.480000000002,-14.76872549029898,5047.479999999991,-14.83098256895438,10087.47999999997,-14.95469214619581,10087.47999999997,-9.185269546248765,10087.47999999997,-3.7057458902325,10087.47999999997,1.338536568645291,10087.47999999997,0.3520217401646192
2547.460000000002,-20.84605776009278,2547.460000000002,-14.83752927894034,5087.459999999991,-14.89991235713277,10167.45999999997,-15.02366763562458,10167.45999999997,-9.255027631153741,10167.45999999997,-3.774966344060505,10167.45999999997,1.303340269451037,10167.45999999997,0.4052286341792524
2567.440000000002,-20.91402111915362,2567.440000000002,-14.9057894498526,5127.439999999991,-14.96829662364492,10247.43999999997,-15.09209707962192,10247.43999999997,-9.324225158532917,10247.43999999997,-3.843694118724803,10247.43999999997,1.267397123489245,10247.43999999997,0.4573712406094722
2587.420000000002,-20.98145603961216,2587.420000000002,-14.97351456334629,5167.41999999999,-15.0361439720396,10327.41999999997,-15.15998909048891,10327.41999999997,-9.392871042869428,10327.41999999997,-3.911933901324316,10327.41999999997,1.230745134039183,10327.41999999997,0.5084530537424889
2607.400000000002,-21.04837068718215,2607.400000000002,-15.04071297846668,5207.39999999999,-15.10346280329603,10407.39999999997,-15.22735207779141,10407.39999999997,-9.46097399110598,10407.39999999997,-3.979690429174387,10407.39999999997,1.193421054541058,10407.39999999997,0.5584776007359138
2627.380000000002,-21.11477303951011,2627.380000000002,-15.10739285926615,5247.379999999989,-15.17026132214511,10487.37999999997,-15.29419425468407,10487.37999999997,-9.528542508824048,10487.37999999997,-4.046968479387132,10487.37999999997,1.155460404818554,10487.37999999997,0.6074484535721335
2647.360000000002,-21.18067089191354,2647.360000000002,-15.17356218083382,5287.359999999989,-15.23654754314606,10567.35999999997,-15.36052364398952,10567.35999999997,-9.595584906208252,10567.35999999997,-4.113772859378875,10567.35999999997,1.116897489375775,10567.35999999997,0.6553692405200028
2667.340000000002,-21.24607186290158,2667.340000000002,-15.23922873509397,5327.339999999988,-15.30232929652941,10647.33999999997,-15.42634808404418,10647.33999999997,-9.662109303803742,10647.33999999997,-4.180108398229104,10647.33999999997,1.077765417523642,10647.33999999997,0.7022436570977219
2687.320000000002,-21.31098339948825,2687.320000000002,-15.30440013638347,5367.319999999988,-15.36761423381725,10727.31999999997,-15.49167523432118,10727.31999999997,-9.728123638074392,10727.31999999997,-4.245979938821483,10727.31999999997,1.038096125104171,10727.31999999997,0.7480754765310637
2707.300000000002,-21.37541278230722,2707.300000000002,-15.36908382681842,5407.299999999987,-15.4324098332307,10807.29999999996,-15.55651258084063,10807.29999999996,-9.793635666769163,10807.29999999996,-4.311392330703258,10807.29999999996,0.9979203975946238,10807.29999999996,0.7928685597011726
2727.280000000002,-21.43936713053721,2727.280000000002,-15.43328708145942,5447.279999999987,-15.49672340489439,10887.27999999996,-15.6208674413767,10887.27999999996,-9.858652974103894,10887.27999999996,-4.376350423604283,10887.27999999996,0.9572678943870434,10887.27999999996,0.8366268645764496
2747.260000000002,-21.50285340664622,2747.260000000002,-15.49701701328456,5487.259999999987,-15.56056209584667,10967.25999999996,-15.68474697047074,10967.25999999996,-9.923182975765382,10967.25999999996,-4.440859061562043,10967.25999999996,0.9161671740526768,10967.25999999996,0.8793544551235499
2767.240000000002,-21.56587842096266,2767.240000000002,-15.56028057797841,5527.239999999986,-15.62393289486458,11047.23999999996,-15.74815816425881,11047.23999999996,-9.987232923744454,11047.23999999996,-4.504923077603069,11047.23999999996,0.874645720413979,11047.23999999996,0.9210555096928469
2787.220000000002,-21.62844883608076,2787.220000000002,-15.6230845785455,5567.219999999986,-15.68684263711145,11127.21999999996,-15.81110786512209,11127.21999999996,-10.05080991100443,11127.21999999996,-4.568547288935409,11127.21999999996,0.8327299692604012,11127.21999999996,0.9617343288744
2807.200000000002,-21.69057117110761,2807.200000000002,-15.6854356697555,5607.199999999985,-15.74929800861503,11207.19999999996,-15.87360276616767,11207.19999999996,-10.11392087599129,11207.19999999996,-4.631736492610308,11207.19999999996,0.7904453355571046,11207.19999999996,1.00139534282108
2827.180000000002,-21.75225180575842,2827.180000000002,-15.74734036242787,5647.179999999985,-15.81130555058346,11287.17999999996,-15.93564941554719,11287.17999999996,-10.17657260699121,11287.17999999996,-4.69449546161471,11287.17999999996,0.7478162410080235,11287.17999999996,1.040043118036195
2847.160000000002,-21.81349698430662,2847.160000000002,-15.80880502756244,5687.159999999984,-15.87287166356608,11367.15999999996,-15.99725422062029,11367.15999999996,-10.23877174634161,11367.15999999996,-4.756828941359328,11367.15999999996,0.7048661418470998,11367.15999999996,1.077682363623795
2867.140000000002,-21.87431281939494,2867.140000000002,-15.86983590032289,5727.139999999984,-15.93400261146573,11447.13999999996,-16.05842345196954,11447.13999999996,-10.30052479450085,11447.13999999996,-4.818741646529727,11447.13999999996,0.6616175567426846,11447.13999999996,1.114317937000661
2887.120000000002,-21.93470529571311,2887.120000000002,-15.93043908387917,5767.119999999984,-15.9947045254089,11527.11999999996,-16.11916324727314,11527.11999999996,-10.3618381139821,11527.11999999996,-4.880238258270707,11527.11999999996,0.6180920947112396,11527.11999999996,1.149954849069977
2907.100000000002,-21.99468027354802,2907.100000000002,-15.99062055311486,5807.099999999983,-16.0549834074796,11607.09999999996,-16.17947961504142,11607.09999999996,-10.42271793315637,11607.09999999996,-4.941323421676328,11607.09999999996,0.5743104829468828,11607.09999999996,1.184598268857402
2927.080000000002,-22.05424349221141,2927.080000000002,-16.05038615820508,5847.079999999983,-16.11484513432283,11687.07999999996,-16.23937843822277,11687.07999999996,-10.48317034992966,11687.07999999996,-5.002001743560545,11687.07999999996,0.5302925944829607,11687.07999999996,1.21825352761157
2947.060000000002,-22.11340057335024,2947.060000000002,-16.10974162807052,5887.059999999982,-16.17429546062299,11767.05999999996,-16.29886547768452,11767.05999999996,-10.54320133529889,11767.05999999996,-5.062277790485012,11767.05999999996,0.486057475611119,11767.05999999996,1.250926122371868
2967.040000000002,-22.17215702414445,2967.040000000002,-16.16869257371239,5927.039999999982,-16.23334002246235,11847.03999999996,-16.35794637557393,11847.03999999996,-10.60281673679115,11847.03999999996,-5.12215608702282,11847.03999999996,0.4416233729920052,11847.03999999996,1.282621719007353
2987.020000000002,-22.2305182403968,2987.020000000002,-16.2272444914335,5967.019999999981,-16.29198434056469,11927.01999999996,-16.41662665856418,11927.01999999996,-10.66202228179058,11927.01999999996,-5.181641114238436,11927.01999999996,0.397007760399552,11927.01999999996,1.313346154731949
3007.000000000002,-22.28848950951895,3007.000000000002,-16.28540276594991,6006.999999999981,-16.35023382342853,12006.99999999996,-16.47491174099003,12006.99999999996,-10.72082358075708,12006.99999999996,-5.240737308365652,12006.99999999996,0.3522273650485396,12006.99999999996,1.343105440101902
3026.980000000002,-22.34607601341812,3026.980000000002,-16.34317267339762,6046.97999999998,-16.40809377035474,12086.97999999996,-16.53280692787767,12086.97999999996,-10.77922613034088,12086.97999999996,-5.299449059667129,12086.97999999996,0.3072981934616119,12086.97999999996,1.371905760502739
3046.960000000002,-22.40328283128822,3046.960000000002,-16.4005593842386,6086.95999999998,-16.46556937437243,12166.95999999996,-16.59031741787302,12166.95999999996,-10.83723531639673,12166.95999999996,-5.357780711459837,12166.95999999996,0.2622355568387479,12166.95999999996,1.399753477133882
3066.940000000002,-22.4601149423091,3066.940000000002,-16.45756796607005,6126.93999999998,-16.52266572506755,12246.93999999996,-16.64744830607248,12246.93999999996,-10.89485641690145,12246.93999999996,-5.415736559292624,12246.93999999996,0.2170540958976209,12246.93999999996,1.426655127500315
3086.920000000002,-22.51657722825777,3086.920000000002,-16.51420338634085,6166.919999999979,-16.57938781131774,12326.91999999996,-16.7042045867601,12326.91999999996,-10.95209460477842,12326.91999999996,-5.47332085026266,12326.91999999996,0.171767805158809,12326.91999999996,1.45261742542149
3106.900000000002,-22.57267447603476,3106.900000000002,-16.57047051497879,6206.899999999979,-16.63574052393737,12406.89999999996,-16.76059115605468,12406.89999999996,-11.00895495063235,12406.89999999996,-5.530537782458906,12406.89999999996,0.1263900566547801,12406.89999999996,1.477647260569021
3126.880000000002,-22.62841138010913,3126.880000000002,-16.6263741269321,6246.879999999978,-16.69172865823617,12486.87999999996,-16.81661281447058,12486.87999999996,-11.06544242539767,12486.87999999996,-5.587391504521596,12486.87999999996,0.08093362304573057,12486.87999999996,1.501751697545216
3146.860000000002,-22.68379254488506,3146.860000000002,-16.68191890462859,6286.859999999978,-16.7473569164948,12566.85999999996,-16.87227426939543,12566.85999999996,-11.12156190290356,12566.85999999996,-5.643886115307485,12566.85999999996,0.03541070012974223,12566.85999999996,1.524937974516011
3166.840000000002,-22.73882248699319,3166.840000000002,-16.73710944035563,6326.839999999977,-16.8026299103607,12646.83999999995,-16.92758013748796,12646.83999999995,-11.17731816235877,12646.83999999995,-5.700025663651673,12646.83999999995,-0.01016707126201128,12646.83999999995,1.5472135014122
3186.820000000002,-22.79350563750946,3186.820000000002,-16.79195023856398,6366.819999999977,-16.85755216316715,12726.81999999995,-16.98253494699907,12726.81999999995,-11.23271589075909,12726.81999999995,-5.755814148217277,12726.81999999995,-0.05578858399070841,12726.81999999995,1.568585857714149
3206.800000000002,-22.84784634410424,3206.800000000002,-16.84644571809837,6406.799999999977,-16.9121281121785,12806.79999999995,-17.03714314001913,12806.79999999995,-11.28775968522016,12806.79999999995,-5.811255517425074,12806.79999999995,-0.1014432439589444,12806.79999999995,1.589062789835684
3226.780000000002,-22.9018488731243,3226.780000000002,-16.90060021435759,6446.779999999976,-16.96636211076452,12886.77999999995,-17.09140907465406,12886.77999999995,-11.34245405523838,12886.77999999995,-5.86635366945587,12886.77999999995,-0.147120950083755,12886.77999999995,1.608652208123701
3246.760000000002,-22.95551741161022,3246.760000000002,-16.95441798138689,6486.759999999976,-17.02025843050624,12966.75999999995,-17.14533702713333,12966.75999999995,-11.39680342488248,12966.75999999995,-5.921112452318819,12966.75999999995,-0.1928120748914552,12966.75999999995,1.627362183490728
3266.740000000003,-23.00885606925153,3266.740000000003,-17.00790319390494,6526.739999999975,-17.07382126323625,13046.73999999995,-17.19893119385186,13046.73999999995,-11.45081213491823,13046.73999999995,-5.975535663979526,13046.73999999995,-0.2385074457304062,13046.73999999995,1.645200943698187
3286.720000000003,-23.06186888028201,3286.720000000003,-17.06105994926816,6566.719999999975,-17.12705472301551,13126.71999999995,-17.25219569334877,13126.71999999995,-11.5044844448685,13126.71999999995,-6.029627052542303,13126.71999999995,-0.2841983265957242,13126.71999999995,1.662176869308708
3306.700000000003,-23.1145598053171,3306.700000000003,-17.11389226937435,6606.699999999974,-17.17996284804929,13206.69999999995,-17.30513456822511,13206.69999999995,-11.5578245350112,13206.69999999995,-6.083390316481263,13206.69999999995,-0.3298764005586012,13206.69999999995,1.678298489326296
3326.680000000003,-23.16693273313582,3326.680000000003,-17.16640410250814,6646.679999999974,-17.23254960254433,13286.67999999995,-17.3577517870027,13286.67999999995,-11.61083650831711,13286.67999999995,-6.136829104915494,13286.67999999995,-0.3755337527914243,13286.67999999995,1.693574476543541
3346.660000000003,-23.21899148240897,3346.660000000003,-17.21859932513027,6686.659999999973,-17.28481887850954,13366.65999999995,-17.41005124592652,13366.65999999995,-11.66352439232968,13366.65999999995,-6.189947017923867,13366.65999999995,-0.4211628541787373,13366.65999999995,1.708013642615319
3366.640000000003,-23.27073980337567,3366.640000000003,-17.27048174361278,6726.639999999973,-17.33677449750204,13446.63999999995,-17.4620367707125,13446.63999999995,-11.71589214098898,13446.63999999995,-6.242747606895358,13446.63999999995,-0.4667565455032305,13446.63999999995,1.72162493287883
3386.620000000003,-23.32218137947006,3386.620000000003,-17.32205509592193,6766.619999999973,-17.38842021232076,13526.61999999995,-17.51371211824262,13526.61999999995,-11.76794363640154,13526.61999999995,-6.295234374911224,13526.61999999995,-0.5123080221948749,13526.61999999995,1.734417420939803
3406.600000000003,-23.37331982889985,3406.600000000003,-17.37332305325098,6806.599999999972,-17.43975970864932,13606.59999999995,-17.56508097820951,13606.59999999995,-11.81968269055814,13606.59999999995,-6.347410777155511,13606.59999999995,-0.5578108196308251,13606.59999999995,1.746400303044906
3426.580000000003,-23.42415870617857,3426.580000000003,-17.42428922160437,6846.579999999972,-17.49079660665011,13686.57999999995,-17.61614697471199,13686.57999999995,-11.87111304700118,13686.57999999995,-6.399280221350717,13686.57999999995,-0.6032587989730911,13686.57999999995,1.757582892260436
3446.560000000003,-23.47470150361294,3446.560000000003,-17.47495714333515,6886.559999999971,-17.54153446251122,13766.55999999995,-17.6669136678036,13766.55999999995,-11.92223838244338,13766.55999999995,-6.450846068215796,13766.55999999995,-0.6486461335305804,13766.55999999995,1.767974612477232
3466.540000000003,-23.52495165274722,3466.540000000003,-17.52533029863731,6926.539999999971,-17.59197676994794,13846.53999999995,-17.71738455499552,13846.53999999995,-11.97306230833966,13846.53999999995,-6.502111631943679,13846.53999999995,-0.6939672956315823,13846.53999999995,1.777584992261688
3486.520000000003,-23.57491252576565,3486.520000000003,-17.57541210699455,6966.51999999997,-17.6421269616604,13926.51999999995,-17.76756307271569,13926.51999999995,-12.02358837241346,13926.51999999995,-6.553080180696015,13926.51999999995,-0.7392170439929131,13926.51999999995,1.786423658572592
3506.500000000003,-23.6245874368548,3506.500000000003,-17.62520592858698,7006.49999999997,-17.69198841074887,14006.49999999995,-17.81745259772555,14006.49999999995,-12.0738200601393,14006.49999999995,-6.603754937112706,14006.49999999995,-0.7843904115713238,14006.49999999995,1.794500330363191
3526.480000000003,-23.6739796435269,3526.480000000003,-17.67471506565732,7046.47999999997,-17.7415644320882,14086.47999999995,-17.86705644849588,14086.47999999995,-12.12376079618299,14086.47999999995,-6.654139078834369,14086.47999999995,-0.8294826938830737,14086.47999999995,1.801824812087655
3546.460000000003,-23.72309234790573,3546.460000000003,-17.72394276383792,7086.459999999969,-17.79085828366282,14166.45999999995,-17.91637788654315,14166.45999999995,-12.17341394580081,14166.45999999995,-6.704235739035602,14166.45999999995,-0.8744894377772958,14166.45999999995,1.808406987130672
3566.440000000003,-23.77192869797616,3566.440000000003,-17.77289221343984,7126.439999999969,-17.83987316786368,14246.43999999995,-17.96542011772771,14246.43999999995,-12.22278281619916,14246.43999999995,-6.754048006967507,14246.43999999995,-0.9194064306489397,14246.43999999995,1.814256811178528
3586.420000000003,-23.8204917887986,3586.420000000003,-17.82156655070553,7166.419999999968,-17.88861223274828,14326.41999999995,-18.0141862935153,14326.41999999995,-12.27187065785593,14326.41999999995,-6.803578928507802,14326.41999999995,-0.9642296900771907,14326.41999999995,1.819384305549578
3606.400000000003,-23.86878466368963,3606.400000000003,-17.86996885902614,7206.399999999968,-17.93707857326526,14406.39999999995,-18.06267951220273,14406.39999999995,-12.32068066580477,14406.39999999995,-6.852831506716976,14406.39999999995,-1.008955453875261,14406.39999999995,1.823799550501364
3626.380000000003,-23.91681031536983,3626.380000000003,-17.91810217012468,7246.379999999967,-17.9852752324446,14486.37999999994,-18.11090282010941,14486.37999999994,-12.36921598088373,14486.37999999994,-6.901808702399373,14486.37999999994,-1.0535801705378,14486.37999999994,1.827512678531322
3646.360000000003,-23.96457168707996,3646.360000000003,-17.96596946520626,7286.359999999967,-18.03320520255455,14566.35999999994,-18.15885921273553,14566.35999999994,-12.41747969094909,14566.35999999994,-6.950513434667732,14566.35999999994,-1.098100490072202,14566.35999999994,1.830533867687098
3666.340000000003,-24.01207167366643,3666.340000000003,-18.01357367607641,7326.339999999966,-18.0808714262266,14646.33999999994,-18.20655163588812,14646.33999999994,-12.46547483205586,14646.33999999994,-6.998948581510299,14646.33999999994,-1.142513255200517,14646.33999999994,1.832873334902136
3686.320000000003,-24.05931312263729,3686.320000000003,-18.06091768622862,7366.319999999966,-18.12827679754929,14726.31999999994,-18.25398298677609,14726.31999999994,-12.51320438960576,14726.31999999994,-7.047116980359299,14726.31999999994,-1.186815492918646,14726.31999999994,1.834541329371387
3706.300000000003,-24.10629883518944,3706.300000000003,-18.10800433190202,7406.299999999966,-18.17542416313204,14806.29999999994,-18.30115611507518,14806.29999999994,-12.56067129946383,14806.29999999994,-7.095021428660026,14806.29999999994,-1.231004406400158,14806.29999999994,1.835548125981328
3726.280000000003,-24.15303156720812,3726.280000000003,-18.15483640311027,7446.279999999965,-18.22231632314001,14886.27999999994,-18.34807382396395,14886.27999999994,-12.60787844904485,14886.27999999994,-7.142664684439551,14886.27999999994,-1.275077367231964,14886.27999999994,1.835904018807751
3746.260000000003,-24.19951403023964,3746.260000000003,-18.20141664464257,7486.259999999965,-18.26895603230085,14966.25999999994,-18.39473887113154,14966.25999999994,-12.65482867837014,14966.25999999994,-7.190049466874433,14966.25999999994,-1.31903190796967,14966.25999999994,1.835619314694099
3766.240000000003,-24.24574889243802,3766.240000000003,-18.2477477570376,7526.239999999964,-18.3153460008842,15046.23999999994,-18.44115396975832,15046.23999999994,-12.7015247810961,15046.23999999994,-7.237178456856586,15046.23999999994,-1.362865715000655,15046.23999999994,1.834704326922314
3786.220000000003,-24.2917387794866,3786.220000000003,-18.29383239753141,7566.219999999964,-18.36148889565504,15126.21999999994,-18.4873217894702,15126.21999999994,-12.74796950551511,15126.21999999994,-7.284054297556832,15126.21999999994,-1.406576621703132,15126.21999999994,1.833169368987448
3806.200000000003,-24.33748627549522,3806.200000000003,-18.33967318098009,7606.199999999963,-18.40738734080147,15206.19999999994,-18.5332449572675,15206.19999999994,-12.79416555552979,15206.19999999994,-7.330679594985451,15206.19999999994,-1.450162601890048,15206.19999999994,1.831024748486507
3826.180000000003,-24.38299392387381,3826.180000000003,-18.38527268075774,7646.179999999963,-18.45304391883792,15286.17999999994,-18.57892605842907,15286.17999999994,-12.84011559160144,15286.17999999994,-7.377056918549288,15286.17999999994,-1.493621763526681,15286.17999999994,1.828280761131269
3846.160000000003,-24.4282642281832,3846.160000000003,-18.43063342963103,7686.159999999963,-18.49846117148445,15366.15999999994,-18.6243676373926,15366.15999999994,-12.88582223167339,15366.15999999994,-7.423188801604925,15366.15999999994,-1.536952342711374,15366.15999999994,1.824947684893955
3866.140000000003,-24.47329965296377,3866.140000000003,-18.47575792061056,7726.139999999962,-18.543641600523,15446.13999999994,-18.66957219861182,15446.13999999994,-12.93128805207019,15446.13999999994,-7.46907774200753,15446.13999999994,-1.580152697909101,15446.13999999994,1.821035774294023
3886.120000000003,-24.51810262454265,3886.120000000003,-18.52064860778015,7766.119999999962,-18.58858766863123,15526.11999999994,-18.71454220739123,15526.11999999994,-12.9765155883732,15526.11999999994,-7.514726202654992,15526.11999999994,-1.623221304427803,15526.11999999994,1.816555254833466
3906.100000000003,-24.56267553182014,3906.100000000003,-18.56530790710449,7806.099999999961,-18.63330180019467,15606.09999999994,-18.7592800906992,15606.09999999994,-13.02150733627353,15606.09999999994,-7.560136612027031,15606.09999999994,-1.666156749127935,15606.09999999994,1.811516317587316
3926.080000000003,-24.60702072703602,3926.080000000003,-18.60973819721598,7846.079999999961,-18.6777863820979,15686.07999999994,-18.80378823795998,15686.07999999994,-13.06626575240279,15686.07999999994,-7.605311364718973,15686.07999999994,-1.708957725355829,15686.07999999994,1.805929113955348
3946.060000000003,-24.65114052651631,3946.060000000003,-18.65394182018128,7886.05999999996,-18.72204376449534,15766.05999999994,-18.84806900182539,15766.05999999994,-13.1107932551425,15766.05999999994,-7.650252821969961,15766.05999999994,-1.751623028091862,15766.05999999994,1.799803750580196
3966.040000000003,-24.69503721140111,3966.040000000003,-18.69792108224839,7926.03999999996,-18.76607626156232,15846.03999999994,-18.89212469892674,15846.03999999994,-13.1550922254128,15846.03999999994,-7.694963312185368,15846.03999999994,-1.794151549304788,15846.03999999994,1.79315028443646
3986.020000000003,-24.73871302835408,3986.020000000003,-18.74167825457451,7966.01999999996,-18.80988615222704,15926.01999999994,-18.93595761060755,15926.01999999994,-13.19916500744093,15926.01999999994,-7.739445131453175,15926.01999999994,-1.836542273503803,15926.01999999994,1.785978718094708
4006.000000000003,-24.78217019025411,4006.000000000003,-18.78521557393567,8005.999999999959,-18.85347568088396,16005.99999999994,-18.97956998363783,16005.99999999994,-13.24301390951031,16005.99999999994,-7.783700544054211,16005.99999999994,-1.878794273480248,16005.99999999994,1.77829899516354
4025.980000000003,-24.82541087686976,4025.980000000003,-18.82853524341841,8045.979999999959,-18.8968470580892,16085.97999999994,-19.02296403091023,16085.97999999994,-13.28664120469063,16085.97999999994,-7.827731782966057,16085.97999999994,-1.920906706231222,16085.97999999994,1.770120995912377
4045.960000000003,-24.8684372355169,4045.960000000003,-18.87163943309409,8085.959999999958,-18.94000246123855,16165.95999999994,-19.06614193211879,16165.95999999994,-13.33004913154962,16165.95999999994,-7.871541050360521,16165.95999999994,-1.962878809057563,16165.95999999994,1.761454533076942
4065.940000000003,-24.9112513817001,4065.940000000003,-18.91453028067647,8125.939999999958,-18.9829440352285,16245.93999999994,-19.10910583442077,16245.93999999994,-13.37323989484698,16245.93999999994,-7.915130518094536,16245.93999999994,-2.004709895828992,16245.93999999994,1.75230934784879
4085.920000000003,-24.95385539973827,4085.920000000003,-18.95720989216291,8165.919999999957,-19.02567389310089,16325.91999999993,-19.15185785308202,16325.91999999993,-13.41621566621103,16325.91999999993,-7.958502328194478,16325.91999999993,-2.046399353409482,16325.91999999993,1.742695106049879
4105.900000000003,-24.99625134337496,4105.900000000003,-18.99968034245978,8205.899999999958,-19.06819411667163,16405.89999999994,-19.1944000721064,16405.89999999994,-13.45897858479861,16405.89999999994,-8.001658593333744,16405.89999999994,-2.08794663823621,16405.89999999994,1.732621394492299
4125.880000000003,-25.03844123637382,4125.880000000003,-19.04194367599246,8245.879999999957,-19.11050675714393,16485.87999999994,-19.23673454484977,16485.87999999994,-13.50153075793869,16485.87999999994,-8.044601397303611,16485.87999999994,-2.129351273045595,16485.87999999994,1.722097717523267
4145.860000000002,-25.0804270730996,4145.860000000002,-19.08400190730056,8285.859999999957,-19.15261383570662,16565.85999999994,-19.27886329461891,16565.85999999994,-13.54387426176016,16565.85999999994,-8.08733279547727,16565.85999999994,-2.17061284374037,16565.85999999994,1.711133493754451
4165.840000000002,-25.12221081908513,4165.840000000002,-19.12585702161844,8325.839999999956,-19.19451734411779,16645.83999999993,-19.3207883152559,16645.83999999993,-13.58601114180428,16645.83999999993,-8.129854815267111,16645.83999999993,-2.211730996391694,16645.83999999993,1.699738052974771
